,0,1,2,3
96,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 01:37:11.275 UTC
97,3.4,Level 3,7c:8b:b5:af:f8:f3,2019-12-16 12:38:37.983 UTC
98,3.4,Level 3,7c:8b:b5:3b:2d:c1,2019-12-26 23:21:14.25 UTC
99,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 03:30:09.362 UTC
100,3.4,Level 3,48:f1:7f:a0:b9:eb,2019-12-10 10:01:50.686 UTC
101,3.4,Level 3,ec:d0:9f:e3:d2:75,2019-12-19 00:57:21.322 UTC
102,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-10 07:45:02.834 UTC
103,3.4,Level 3,0c:cb:85:c5:71:16,2019-12-16 14:21:06.417 UTC
104,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-07 23:02:28.189 UTC
105,3.4,Level 3,48:49:c7:32:59:30,2019-12-30 13:30:35.808 UTC
106,3.4,Level 3,60:ab:67:fc:83:d3,2019-12-09 09:47:17.257 UTC
107,3.4,Level 3,30:4b:07:39:19:16,2019-12-09 19:02:56.285 UTC
108,3.4,Level 3,08:d4:6a:f8:4f:2f,2019-12-10 11:37:13.07 UTC
109,3.4,Level 3,98:39:8e:d1:85:ef,2019-12-04 06:03:37.098 UTC
110,3.4,Level 3,38:9a:f6:d4:bf:91,2019-12-13 00:30:34.232 UTC
111,3.4,Level 3,98:39:8e:e2:e7:99,2019-12-20 13:43:04.721 UTC
112,3.4,Level 3,7c:8b:b5:32:80:87,2019-12-06 03:44:56.125 UTC
113,3.4,Level 3,3c:bb:fd:81:fe:9a,2019-12-07 15:25:06.996 UTC
114,3.4,Level 3,18:89:5b:14:68:ea,2019-12-11 12:48:55.746 UTC
115,3.4,Level 3,48:4b:aa:dc:c5:3f,2019-12-12 14:35:29.999 UTC
116,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-29 00:55:34.151 UTC
117,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-18 02:32:57.135 UTC
118,3.4,Level 3,38:0f:4a:8d:03:19,2019-12-14 20:36:46.29 UTC
119,3.4,Level 3,60:1d:91:8a:7c:1b,2019-12-16 00:23:12.078 UTC
120,3.4,Level 3,50:92:b9:4f:c1:12,2019-12-16 02:39:42.248 UTC
121,3.4,Level 3,90:73:5a:5e:6d:b7,2019-12-20 23:12:52.321 UTC
122,3.4,Level 3,7c:8b:b5:60:19:31,2019-12-06 03:57:09.178 UTC
123,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 01:17:29.316 UTC
124,3.4,Level 3,90:73:5a:24:5d:05,2019-12-01 09:03:16.889 UTC
125,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-05 07:01:05.32 UTC
