,0,1,2,3
98,4.4,Level 3,10:f1:f2:8e:3f:d5,2019-12-08 21:16:57.365 UTC
99,4.4,Level 3,98:39:8e:7b:5e:7f,2019-12-01 10:24:11.497 UTC
100,4.4,Level 3,48:2c:a0:f9:a9:1b,2019-12-12 15:22:10.932 UTC
101,4.4,Level 3,08:8c:2c:24:d9:81,2019-12-03 14:11:36.289 UTC
102,4.4,Level 3,d4:61:9d:73:1f:53,2019-12-21 20:55:40.204 UTC
103,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-04 11:39:11.41 UTC
104,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 08:14:10.654 UTC
105,4.4,Level 3,38:9a:f6:86:2d:f1,2019-12-30 23:14:59.375 UTC
106,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 11:17:45.802 UTC
107,4.4,Level 3,60:1d:91:83:23:d5,2019-12-10 09:43:00.921 UTC
108,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-19 07:44:09.517 UTC
109,4.4,Level 3,a8:16:d0:5c:4b:9d,2019-12-04 21:25:41.908 UTC
110,4.4,Level 3,6c:56:97:4e:de:69,2019-12-23 21:27:09.972 UTC
111,4.4,Level 3,48:49:c7:c4:07:b0,2019-12-03 11:57:56.168 UTC
112,4.4,Level 3,9c:e3:3f:7d:e5:51,2019-12-19 19:38:14.571 UTC
113,4.4,Level 3,04:d4:c4:27:bf:c6,2019-12-16 10:15:57.123 UTC
114,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-07 12:06:00.328 UTC
115,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 11:49:53.706 UTC
116,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-14 14:43:06.431 UTC
117,4.4,Level 3,94:fb:29:05:86:5b,2019-12-21 21:35:04.271 UTC
118,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-28 08:39:10.842 UTC
119,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-24 07:41:03.035 UTC
120,4.4,Level 3,f0:98:9d:e0:87:9b,2019-12-26 20:46:22.671 UTC
121,4.4,Level 3,08:8c:2c:2b:10:8d,2019-12-10 11:19:54.667 UTC
122,4.4,Level 3,70:fd:46:e5:ae:30,2019-12-24 00:15:02.204 UTC
123,4.4,Level 3,70:fd:46:d9:0e:42,2019-12-17 17:13:35.497 UTC
124,4.4,Level 3,94:b0:1f:13:1e:22,2019-12-07 15:16:48.636 UTC
125,4.4,Level 3,dc:bf:e9:93:d9:65,2019-12-24 06:59:34.368 UTC
126,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 10:54:19.514 UTC
