,0,1,2,3
190,4.4,Level 3,84:10:0d:7a:7e:e5,2019-12-10 15:41:57.735 UTC
191,4.4,Level 3,90:73:5a:5d:03:cf,2019-12-29 10:45:49.401 UTC
192,4.4,Level 3,da:a1:19:6e:44:ee,2019-12-13 17:37:52.716 UTC
193,4.4,Level 3,a8:16:d0:88:a9:65,2019-12-20 18:19:20.52 UTC
194,4.4,Level 3,e8:e8:b7:49:ba:eb,2019-12-24 18:32:57.153 UTC
195,4.4,Level 3,e8:93:09:82:65:a8,2019-12-04 10:22:28.772 UTC
196,4.4,Level 3,7c:8b:b5:8f:ef:37,2019-12-19 07:35:07.251 UTC
197,4.4,Level 3,7c:8b:b5:98:ab:03,2019-12-29 20:37:28.214 UTC
198,4.4,Level 3,7c:8b:b5:7e:0f:61,2019-12-14 16:13:24.158 UTC
199,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-28 12:20:14.954 UTC
200,4.4,Level 3,e4:12:1d:0d:e0:7f,2019-12-10 14:59:44.589 UTC
201,4.4,Level 3,bc:98:df:d9:1e:6d,2019-12-21 14:14:25.223 UTC
202,4.4,Level 3,7c:8b:b5:2e:f3:43,2019-12-16 20:04:52.105 UTC
203,4.4,Level 3,e0:dc:ff:01:39:13,2019-12-05 20:28:23.788 UTC
204,4.4,Level 3,20:54:fa:fe:33:7e,2019-12-19 09:40:52.694 UTC
205,4.4,Level 3,a8:db:03:1a:9c:d3,2019-12-20 23:43:48.401 UTC
206,4.4,Level 3,24:f0:94:05:78:63,2019-12-24 20:53:04.586 UTC
207,4.4,Level 3,cc:61:e5:6e:ff:d7,2019-12-10 20:14:56.411 UTC
208,4.4,Level 3,48:51:69:2c:ba:18,2019-12-29 08:46:22.355 UTC
209,4.4,Level 3,f0:d7:aa:4b:4a:92,2019-12-07 13:40:41.799 UTC
210,4.4,Level 3,c8:3d:dc:60:4e:c3,2019-12-06 22:14:59.652 UTC
211,4.4,Level 3,3a:05:9f:66:07:e0,2019-12-28 07:20:00.814 UTC
212,4.4,Level 3,da:a1:19:8c:fe:19,2019-12-14 08:05:55.846 UTC
213,4.4,Level 3,f0:d7:aa:ea:52:55,2019-12-05 09:43:58.824 UTC
214,4.4,Level 3,90:73:5a:9c:e9:be,2019-12-07 18:27:21.003 UTC
215,4.4,Level 3,8c:86:1e:db:4e:89,2019-12-07 23:53:33.3 UTC
216,4.4,Level 3,bc:98:df:d9:1e:6d,2019-12-28 12:58:47.663 UTC
217,4.4,Level 3,aa:c2:ad:05:24:ad,2019-12-17 02:47:22.398 UTC
218,4.4,Level 3,64:a2:f9:b7:46:b6,2019-12-05 17:09:52.221 UTC
219,4.4,Level 3,5a:78:c4:0c:bc:1d,2019-12-16 23:31:21.551 UTC
220,4.4,Level 3,bc:98:df:ab:76:89,2019-12-19 14:01:33.206 UTC
221,4.4,Level 3,70:fd:46:26:21:ca,2019-12-30 09:42:23.511 UTC
222,4.4,Level 3,40:b0:76:82:80:07,2019-12-05 00:42:42.08 UTC
223,4.4,Level 3,fc:aa:b6:7e:fb:a0,2019-12-18 17:40:49.961 UTC
224,4.4,Level 3,58:d9:c3:d0:27:13,2019-12-06 08:36:22.923 UTC
225,4.4,Level 3,a8:16:d0:7b:13:69,2019-12-28 14:46:43.764 UTC
226,4.4,Level 3,50:92:b9:89:5a:90,2019-12-30 20:52:45.89 UTC
227,4.4,Level 3,da:a1:19:91:3c:04,2019-12-24 20:55:01.73 UTC
228,4.4,Level 3,bc:98:df:ab:76:89,2019-12-08 14:20:25.592 UTC
229,4.4,Level 3,d0:13:fd:0f:27:60,2019-12-09 18:56:10.096 UTC
230,4.4,Level 3,d4:63:c6:4a:38:4e,2019-12-21 05:38:33.326 UTC
231,4.4,Level 3,48:51:69:2c:ba:18,2019-12-03 17:17:43.357 UTC
232,4.4,Level 3,38:9a:f6:96:7c:cf,2019-12-14 12:18:45.021 UTC
233,4.4,Level 3,74:42:8b:90:09:58,2019-12-19 15:03:31.235 UTC
234,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-22 12:11:51.399 UTC
