,0,1,2,3
287,2.5,Level 3,0c:b6:d2:3e:03:6e,2019-12-18 03:55:03.087 UTC
288,2.5,Level 3,c0:a6:00:cf:fe:e7,2019-12-20 06:35:58.185 UTC
289,2.5,Level 3,58:d9:c3:88:36:e7,2019-12-24 04:37:34.363 UTC
290,2.5,Level 3,7c:8b:b5:5e:a3:cf,2019-12-30 05:35:51.293 UTC
291,2.5,Level 3,a8:16:d0:c3:7f:69,2019-12-07 11:49:32.61 UTC
292,2.5,Level 3,7c:8b:b5:9d:aa:57,2019-12-01 09:10:34.087 UTC
293,2.5,Level 3,fc:64:3a:f8:57:c2,2019-12-10 16:25:18.112 UTC
294,2.5,Level 3,0c:b6:d2:3e:03:6e,2019-12-18 04:36:08.693 UTC
295,2.5,Level 3,fa:d0:7f:1e:51:4a,2019-12-21 06:59:30.374 UTC
296,2.5,Level 3,b0:be:76:2f:41:47,2019-12-23 01:12:00.881 UTC
297,2.5,Level 3,44:1c:a8:44:a2:4f,2019-12-16 12:43:03.179 UTC
298,2.5,Level 3,b0:be:76:2f:41:47,2019-12-23 12:02:29.408 UTC
299,2.5,Level 3,24:1b:7a:af:68:df,2019-12-06 18:34:56.975 UTC
300,2.5,Level 3,88:19:08:b2:fd:52,2019-12-09 10:05:49.327 UTC
301,2.5,Level 3,50:92:b9:81:fd:d6,2019-12-23 07:15:21.505 UTC
302,2.5,Level 3,8c:f1:12:50:1f:0a,2019-12-05 05:16:24.118 UTC
303,2.5,Level 3,fc:64:3a:2e:0e:14,2019-12-10 23:44:27.166 UTC
304,2.5,Level 3,7a:9b:46:f2:0e:a3,2019-12-14 15:06:08.635 UTC
305,2.5,Level 3,7c:8b:b5:c8:ab:17,2019-12-20 07:31:22.875 UTC
306,2.5,Level 3,6c:4d:73:a4:ca:fe,2019-12-23 16:53:15.417 UTC
