,0,1,2,3
286,3.9,Level 3,fc:15:b4:a8:af:cf,2019-12-16 16:33:34.348 UTC
287,3.9,Level 3,70:fd:46:af:e7:28,2019-12-17 09:00:28.635 UTC
288,3.9,Level 3,7c:a1:ae:c5:e4:17,2019-12-28 00:17:07.432 UTC
289,3.9,Level 3,4a:c8:8d:b0:03:08,2019-12-23 06:55:59.721 UTC
290,3.9,Level 3,fc:a6:21:52:2e:fe,2019-12-22 19:24:35.431 UTC
291,3.9,Level 3,fc:64:3a:72:3d:c2,2019-12-30 00:26:16.277 UTC
292,3.9,Level 3,80:82:23:0f:dc:d5,2019-12-05 20:34:58.737 UTC
293,3.9,Level 3,10:ae:60:68:86:25,2019-12-09 16:07:57.925 UTC
294,3.9,Level 3,00:16:98:1c:84:35,2019-12-11 18:29:24.542 UTC
295,3.9,Level 3,30:4b:07:33:60:32,2019-12-23 09:25:12.717 UTC
296,3.9,Level 3,e8:9e:b4:67:26:b1,2019-12-12 22:40:32.604 UTC
297,3.9,Level 3,70:fd:46:33:4d:b4,2019-12-01 16:06:35.975 UTC
298,3.9,Level 3,e4:2b:34:16:fc:9b,2019-12-06 20:45:21.298 UTC
299,3.9,Level 3,70:fd:46:5e:67:8a,2019-12-06 07:08:17.546 UTC
300,3.9,Level 3,10:be:f5:9e:66:1d,2019-12-24 19:34:15.167 UTC
301,3.9,Level 3,0a:ed:ca:63:59:b0,2019-12-26 01:05:21.584 UTC
302,3.9,Level 3,00:9d:6b:15:43:b4,2019-12-05 13:38:14.055 UTC
303,3.9,Level 3,cc:c0:79:86:d0:f3,2019-12-09 14:46:32.427 UTC
304,3.9,Level 3,90:63:3b:3e:fc:6e,2019-12-15 15:58:18.663 UTC
305,3.9,Level 3,d0:04:01:01:8b:45,2019-12-25 16:31:35.385 UTC
306,3.9,Level 3,1a:2b:d3:75:e3:d1,2019-12-19 12:43:41.427 UTC
